N100 Ratio Engine - Day 13 Edge Cases
======================================================================
ROCE / ROE source cross-checks
Difference threshold: > 5 percentage points
Computed Ratio Engine values are analytical source of truth.
companies.xlsx values are source/display reference only.
======================================================================

ROCE ANOMALY | company=ABB | year=2024-03 | calculated=38.4188 | source=46.0000 | difference=7.5812 | category=version difference
ROCE ANOMALY | company=ADANIGREEN | year=2024-03 | calculated=9.7976 | source=96.5000 | difference=86.7024 | category=version difference
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2013-03 | computed=78.5579 | source=11.3000 | difference=67.2579 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2014-03 | computed=75.6179 | source=11.3000 | difference=64.3179 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2015-03 | computed=89.3630 | source=11.3000 | difference=78.0630 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2016-03 | computed=84.1163 | source=11.3000 | difference=72.8163 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2017-03 | computed=79.9692 | source=11.3000 | difference=68.6692 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2018-03 | computed=94.9142 | source=11.3000 | difference=83.6142 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2019-03 | computed=104.6536 | source=11.3000 | difference=93.3536 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2020-03 | computed=81.9455 | source=11.3000 | difference=70.6455 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2021-03 | computed=85.5764 | source=11.3000 | difference=74.2764 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2022-03 | computed=116.8457 | source=11.3000 | difference=105.5457 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2023-03 | computed=129.2971 | source=11.3000 | difference=117.9971 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDALCO | year=2024-03 | computed=118.2078 | source=11.3000 | difference=106.9078 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2013-03 | computed=788.3737 | source=27.2000 | difference=761.1737 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2014-03 | computed=683.0868 | source=27.2000 | difference=655.8868 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2015-03 | computed=652.5799 | source=27.2000 | difference=625.3799 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2016-03 | computed=389.2741 | source=27.2000 | difference=362.0741 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2017-03 | computed=382.1963 | source=27.2000 | difference=354.9963 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2018-03 | computed=385.1943 | source=27.2000 | difference=357.9943 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2019-03 | computed=381.9985 | source=27.2000 | difference=354.7985 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2020-03 | computed=363.6165 | source=27.2000 | difference=336.4165 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2021-03 | computed=74.2585 | source=27.2000 | difference=47.0585 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2022-03 | computed=79.0137 | source=27.2000 | difference=51.8137 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2023-03 | computed=90.1209 | source=27.2000 | difference=62.9209 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=HINDUNILVR | year=2024-03 | computed=89.6304 | source=27.2000 | difference=62.4304 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2013-03 | computed=224.1176 | source=22.5000 | difference=201.6176 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2014-03 | computed=191.2281 | source=22.5000 | difference=168.7281 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2015-03 | computed=154.4006 | source=22.5000 | difference=131.9006 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2016-03 | computed=162.7742 | source=22.5000 | difference=140.2742 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2017-03 | computed=150.5016 | source=22.5000 | difference=128.0016 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,312 | WARNING | ROCE anomaly | company=ICICIGI | year=2018-03 | computed=142.7378 | source=22.5000 | difference=120.2378 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2019-03 | computed=161.3254 | source=22.5000 | difference=138.8254 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2020-03 | computed=147.2277 | source=22.5000 | difference=124.7277 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2021-03 | computed=124.8144 | source=22.5000 | difference=102.3144 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2022-03 | computed=158.8696 | source=22.5000 | difference=136.3696 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2023-03 | computed=158.5266 | source=22.5000 | difference=136.0266 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIGI | year=2024-03 | computed=146.3235 | source=22.5000 | difference=123.8235 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2013-03 | computed=486.7458 | source=8.7500 | difference=477.9958 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2014-03 | computed=465.0696 | source=8.7500 | difference=456.3196 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2015-03 | computed=622.9440 | source=8.7500 | difference=614.1940 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2016-03 | computed=299.2443 | source=8.7500 | difference=290.4943 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2017-03 | computed=562.1293 | source=8.7500 | difference=553.3793 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2018-03 | computed=563.7664 | source=8.7500 | difference=555.0164 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2019-03 | computed=595.5756 | source=8.7500 | difference=586.8256 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2020-03 | computed=295.9102 | source=8.7500 | difference=287.1602 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2021-03 | computed=810.6703 | source=8.7500 | difference=801.9203 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2022-03 | computed=634.5627 | source=8.7500 | difference=625.8127 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2023-03 | computed=462.6661 | source=8.7500 | difference=453.9161 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=ICICIPRULI | year=2024-03 | computed=754.9037 | source=8.7500 | difference=746.1537 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2013-03 | computed=54207.7922 | source=24.5000 | difference=54183.2922 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2014-03 | computed=58065.2174 | source=24.5000 | difference=58040.7174 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2015-03 | computed=39546.0526 | source=24.5000 | difference=39521.5526 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2016-03 | computed=9443.9592 | source=24.5000 | difference=9419.4592 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2017-03 | computed=10908.0000 | source=24.5000 | difference=10883.5000 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2018-03 | computed=12981.1688 | source=24.5000 | difference=12956.6688 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2019-03 | computed=13201.8433 | source=24.5000 | difference=13177.3433 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2020-03 | computed=12475.1969 | source=24.5000 | difference=12450.6969 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2021-03 | computed=2554.6248 | source=24.5000 | difference=2530.1248 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2022-03 | computed=3832.7795 | source=24.5000 | difference=3808.2795 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2023-03 | computed=6074.2712 | source=24.5000 | difference=6049.7712 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDIGO | year=2024-03 | computed=5640.8798 | source=24.5000 | difference=5616.3798 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INDUSINDBK | year=2013-03 | computed=2.7343 | source=7.9300 | difference=5.1957 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2013-03 | computed=30.3680 | source=40.0000 | difference=9.6320 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2014-03 | computed=30.0696 | source=40.0000 | difference=9.9304 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2015-03 | computed=29.3342 | source=40.0000 | difference=10.6658 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2016-03 | computed=27.6610 | source=40.0000 | difference=12.3390 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2017-03 | computed=26.9694 | source=40.0000 | difference=13.0306 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2018-03 | computed=28.9913 | source=40.0000 | difference=11.0087 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2019-03 | computed=31.0556 | source=40.0000 | difference=8.9444 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,313 | WARNING | ROCE anomaly | company=INFY | year=2020-03 | computed=31.7723 | source=40.0000 | difference=8.2277 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=INFY | year=2021-03 | computed=34.1459 | source=40.0000 | difference=5.8541 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2013-03 | computed=9.0768 | source=21.3100 | difference=12.2332 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2014-03 | computed=10.5767 | source=21.3100 | difference=10.7333 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2015-03 | computed=7.9080 | source=21.3100 | difference=13.4020 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2016-03 | computed=14.8372 | source=21.3100 | difference=6.4728 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2020-03 | computed=7.1287 | source=21.3100 | difference=14.1813 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IOC | year=2023-03 | computed=10.6281 | source=21.3100 | difference=10.6819 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2015-03 | computed=34.2342 | source=53.8000 | difference=19.5658 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2016-03 | computed=35.0554 | source=53.8000 | difference=18.7446 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2017-03 | computed=39.8983 | source=53.8000 | difference=13.9017 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2018-03 | computed=28.6911 | source=53.8000 | difference=25.1089 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2019-03 | computed=35.7610 | source=53.8000 | difference=18.0390 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2021-03 | computed=12.2476 | source=53.8000 | difference=41.5524 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2022-03 | computed=44.2532 | source=53.8000 | difference=9.5468 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=IRCTC | year=2024-03 | computed=44.5593 | source=53.8000 | difference=9.2407 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=ITC | year=2013-03 | computed=48.2416 | source=34.7600 | difference=13.4816 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=ITC | year=2014-03 | computed=47.6000 | source=34.7600 | difference=12.8400 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=ITC | year=2015-03 | computed=44.5305 | source=34.7600 | difference=9.7705 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=ITC | year=2020-03 | computed=29.5103 | source=34.7600 | difference=5.2497 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=ITC | year=2021-03 | computed=28.1517 | source=34.7600 | difference=6.6083 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JINDALSTEL | year=2016-03 | computed=4.3378 | source=13.2000 | difference=8.8622 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JINDALSTEL | year=2017-03 | computed=6.2041 | source=13.2000 | difference=6.9959 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JINDALSTEL | year=2022-03 | computed=31.5814 | source=13.2000 | difference=18.3814 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JINDALSTEL | year=2023-03 | computed=19.2109 | source=13.2000 | difference=6.0109 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWENERGY | year=2013-03 | computed=16.8928 | source=8.5900 | difference=8.3028 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWENERGY | year=2014-03 | computed=19.5179 | source=8.5900 | difference=10.9279 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWENERGY | year=2015-03 | computed=21.5560 | source=8.5900 | difference=12.9660 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWENERGY | year=2016-03 | computed=16.4007 | source=8.5900 | difference=7.8107 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWENERGY | year=2020-03 | computed=13.7624 | source=8.5900 | difference=5.1724 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWSTEEL | year=2017-03 | computed=18.6539 | source=13.3600 | difference=5.2939 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWSTEEL | year=2018-03 | computed=22.1335 | source=13.3600 | difference=8.7735 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWSTEEL | year=2019-03 | computed=23.0317 | source=13.3600 | difference=9.6717 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWSTEEL | year=2021-03 | computed=18.4855 | source=13.3600 | difference=5.1255 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=JSWSTEEL | year=2022-03 | computed=28.0319 | source=13.3600 | difference=14.6719 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2019-03 | computed=2.1909 | source=63.7900 | difference=61.5991 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2020-03 | computed=-2.7306 | source=63.7900 | difference=66.5206 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2021-03 | computed=-3.6585 | source=63.7900 | difference=67.4485 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2022-03 | computed=29.3324 | source=63.7900 | difference=34.4576 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2023-03 | computed=73.9883 | source=63.7900 | difference=10.1983 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,314 | WARNING | ROCE anomaly | company=LICI | year=2024-03 | computed=39.6135 | source=63.7900 | difference=24.1765 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LODHA | year=2018-03 | computed=6.0573 | source=11.1000 | difference=5.0427 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LODHA | year=2021-03 | computed=6.0679 | source=11.1000 | difference=5.0321 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2013-03 | computed=724.3484 | source=17.1800 | difference=707.1684 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2014-03 | computed=818.9535 | source=17.1800 | difference=801.7735 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2015-03 | computed=698.9305 | source=17.1800 | difference=681.7505 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2016-03 | computed=710.3670 | source=17.1800 | difference=693.1870 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2017-03 | computed=528.6260 | source=17.1800 | difference=511.4460 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2018-03 | computed=521.0104 | source=17.1800 | difference=503.8304 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2019-03 | computed=467.3207 | source=17.1800 | difference=450.1407 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2020-03 | computed=388.7429 | source=17.1800 | difference=371.5629 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2021-03 | computed=289.5581 | source=17.1800 | difference=272.3781 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2022-03 | computed=167.1525 | source=17.1800 | difference=149.9725 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2023-03 | computed=149.8153 | source=17.1800 | difference=132.6353 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LT | year=2024-03 | computed=135.2030 | source=17.1800 | difference=118.0230 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LTIM | year=2013-03 | computed=55.3083 | source=34.1000 | difference=21.2083 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LTIM | year=2014-03 | computed=66.6860 | source=34.1000 | difference=32.5860 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,315 | WARNING | ROCE anomaly | company=LTIM | year=2015-03 | computed=44.7861 | source=34.1000 | difference=10.6861 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=LTIM | year=2016-03 | computed=47.1560 | source=34.1000 | difference=13.0560 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=LTIM | year=2017-03 | computed=39.1221 | source=34.1000 | difference=5.0221 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=LTIM | year=2024-03 | computed=28.9148 | source=34.1000 | difference=5.1852 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2013-03 | computed=18.7295 | source=26.9800 | difference=8.2505 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2014-03 | computed=17.3923 | source=26.9800 | difference=9.5877 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2015-03 | computed=13.7890 | source=26.9800 | difference=13.1910 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2016-03 | computed=14.8167 | source=26.9800 | difference=12.1633 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2017-03 | computed=13.6682 | source=26.9800 | difference=13.3118 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2018-03 | computed=14.2717 | source=26.9800 | difference=12.7083 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2019-03 | computed=13.7209 | source=26.9800 | difference=13.2591 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2020-03 | computed=8.3221 | source=26.9800 | difference=18.6579 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2021-03 | computed=9.3996 | source=26.9800 | difference=17.5804 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2022-03 | computed=11.7720 | source=26.9800 | difference=15.2080 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2023-03 | computed=13.6495 | source=26.9800 | difference=13.3305 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=M&M | year=2024-03 | computed=14.2373 | source=26.9800 | difference=12.7427 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MARUTI | year=2016-03 | computed=29.2541 | source=23.6700 | difference=5.5841 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MARUTI | year=2020-03 | computed=14.8295 | source=23.6700 | difference=8.8405 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MARUTI | year=2021-03 | computed=10.2013 | source=23.6700 | difference=13.4687 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MARUTI | year=2022-03 | computed=10.3158 | source=23.6700 | difference=13.3542 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MARUTI | year=2023-03 | computed=17.3004 | source=23.6700 | difference=6.3696 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2013-03 | computed=20.5756 | source=13.7000 | difference=6.8756 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2014-03 | computed=30.7347 | source=13.7000 | difference=17.0347 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2015-03 | computed=33.6369 | source=13.7000 | difference=19.9369 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2016-03 | computed=33.9002 | source=13.7000 | difference=20.2002 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2017-03 | computed=22.3994 | source=13.7000 | difference=8.6994 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2018-03 | computed=25.3135 | source=13.7000 | difference=11.6135 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2019-03 | computed=23.7721 | source=13.7000 | difference=10.0721 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2020-03 | computed=19.0761 | source=13.7000 | difference=5.3761 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=MOTHERSON | year=2024-03 | computed=20.2314 | source=13.7000 | difference=6.5314 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,316 | WARNING | ROCE anomaly | company=NAUKRI | year=2013-03 | computed=19.8686 | source=3.6500 | difference=16.2186 | category=REVIEW_REQUIRED
2026-09-19 13:12:19,317 | WARNING | ROCE anomaly | company=NAUKRI | year=2014-03 | computed=14.4131 | source=3.6500 | difference=10.7631 | category=REVIEW_REQUIRED
